abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
"['Synchronize', 'Trace', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.11111111111111112,5120,35,198,235,Feeling Pokémon,0.08888888888888888,1250000,0.4,28,Raltsラルトス,Ralts,50.0,280,45,35,0.19999999999999998,psychic,fairy,6.6,3,0
"['Synchronize', 'Trace', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.16666666666666666,5120,35,278,120,Emotion Pokémon,0.13333333333333333,1250000,0.8,38,Kirliaキルリア,Kirlia,50.0,281,65,55,0.2571428571428571,psychic,fairy,20.2,3,0
"['Synchronize', 'Trace', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.4444444444444445,5120,35,618,45,Embrace Pokémon,0.26666666666666666,1250000,1.6,68,Sirnightサーナイト,Gardevoir,50.0,282,165,135,0.5428571428571428,psychic,fairy,48.4,3,0
"['Swift Swim', 'Rain Dish']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.1388888888888889,3840,70,269,200,Pond Skater Pokémon,0.12,1000000,0.5,40,Ametamaアメタマ,Surskit,50.0,283,50,52,0.34285714285714286,bug,water,1.7,3,0
"['Intimidate', 'Unnerve']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.3055555555555556,3840,70,454,75,Eyeball Pokémon,0.25333333333333335,1000000,0.8,70,Amemothアメモース,Masquerain,50.0,284,100,82,0.42857142857142855,bug,flying,3.6,3,0
"['Effect Spore', 'Poison Heal', 'Quick Feet']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.19444444444444445,3840,70,295,255,Mushroom Pokémon,0.24444444444444444,1640000,0.4,60,Kinococoキノココ,Shroomish,50.0,285,40,60,0.17142857142857143,grass,,4.5,3,0
"['Effect Spore', 'Poison Heal', 'Technician']",1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,0.6944444444444444,3840,70,460,90,Mushroom Pokémon,0.33333333333333337,1640000,1.2,60,Kinogassaキノガッサ,Breloom,50.0,286,60,60,0.37142857142857144,grass,fighting,39.2,3,0
['Truant'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3055555555555556,3840,70,280,255,Slacker Pokémon,0.24444444444444444,1250000,0.8,60,Namakeroナマケロ,Slakoth,50.0,287,35,35,0.14285714285714285,normal,,24.0,3,0
['Vital Spirit'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,3840,70,440,120,Wild Monkey Pokémon,0.33333333333333337,1250000,1.4,80,Yarukimonoヤルキモノ,Vigoroth,50.0,288,55,55,0.48571428571428565,normal,,46.5,3,0
['Truant'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8611111111111112,3840,70,670,45,Lazy Pokémon,0.4222222222222222,1250000,2.0,150,Kekkingケッキング,Slaking,50.0,289,95,65,0.5428571428571428,normal,,130.5,3,0
"['Compoundeyes', 'Run Away']",1.0,1.0,1.0,0.0,1.0,0.5,2.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,2.0,0.2222222222222222,3840,70,266,255,Trainee Pokémon,0.3777777777777778,600000,0.5,31,Tutininツチニン,Nincada,50.0,290,30,30,0.19999999999999998,bug,ground,5.5,3,0
"['Speed Boost', 'Infiltrator']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.4722222222222222,3840,70,456,120,Ninja Pokémon,0.17777777777777778,600000,0.8,61,Tekkaninテッカニン,Ninjask,50.0,291,50,50,0.8857142857142857,bug,flying,12.0,3,0
['Wonder Guard'],0.5,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.5,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,0.4722222222222222,3840,70,236,45,Shed Pokémon,0.17777777777777778,600000,0.8,1,Nukeninヌケニン,Shedinja,,292,30,30,0.19999999999999998,bug,ghost,1.2,3,0
"['Soundproof', 'Rattled']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25555555555555554,5120,70,240,190,Whisper Pokémon,0.08,1059860,0.6,64,Gonyonyoゴニョニョ,Whismur,50.0,293,51,23,0.13142857142857142,normal,,16.3,3,0
"['Soundproof', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3666666666666667,5120,70,360,120,Big Voice Pokémon,0.1688888888888889,1059860,1.0,84,Dogohmbドゴーム,Loudred,50.0,294,71,43,0.24571428571428572,normal,,40.5,3,0
"['Soundproof', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47777777777777775,5120,70,490,45,Loud Noise Pokémon,0.25777777777777783,1059860,1.5,104,Bakuongバクオング,Exploud,50.0,295,91,73,0.36,normal,,84.0,3,0
"['Thick Fat', 'Guts', 'Sheer Force']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.3055555555555556,5120,70,237,180,Guts Pokémon,0.1111111111111111,1640000,1.0,72,Makunoshitaマクノシタ,Makuhita,75.4,296,20,30,0.11428571428571428,fighting,,86.4,3,0
"['Thick Fat', 'Guts', 'Sheer Force']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.638888888888889,5120,70,474,200,Arm Thrust Pokémon,0.24444444444444444,1640000,2.3,144,Hariteyamaハリテヤマ,Hariyama,75.4,297,40,60,0.2571428571428571,fighting,,253.8,3,0
"['Thick Fat', 'Huge Power', 'Sap Sipper']",0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.08333333333333334,2560,70,190,150,Polka Dot Pokémon,0.15555555555555556,800000,0.2,50,Ruririルリリ,Azurill,24.6,298,20,40,0.08571428571428572,normal,fairy,2.0,3,0
"['Sturdy', 'Magnet Pull', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.2222222222222222,5120,70,375,255,Compass Pokémon,0.5777777777777777,1000000,1.0,30,Nosepassノズパス,Nosepass,50.0,299,45,90,0.14285714285714285,rock,,97.0,3,0
"['Cute Charm', 'Normalize', 'Wonder Skin ']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,3840,70,260,255,Kitten Pokémon,0.17777777777777778,800000,0.6,50,Enecoエネコ,Skitty,24.6,300,35,35,0.2571428571428571,normal,,11.0,3,0
"['Cute Charm', 'Normalize', 'Wonder Skin ']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3840,70,400,60,Prim Pokémon,0.26666666666666666,800000,1.1,70,Enekororoエネコロロ,Delcatty,24.6,301,55,55,0.48571428571428565,normal,,32.6,3,0
"['Keen Eye', 'Stall', 'Prankster']",1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.4444444444444445,6400,35,480,45,Darkness Pokémon,0.5333333333333333,1059860,0.5,50,Yamiramiヤミラミ,Sableye,50.0,302,85,115,0.08571428571428572,dark,ghost,11.0,3,0
"['Hyper Cutter', 'Intimidate', 'Sheer Force']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5555555555555556,5120,70,480,45,Deceiver Pokémon,0.5333333333333333,800000,0.6,50,Kucheatクチート,Mawile,50.0,303,55,95,0.2571428571428571,steel,fairy,11.5,3,0
"['Sturdy', 'Rock Head', 'Heavy Metal']",0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,0.3611111111111111,8960,35,330,180,Iron Armor Pokémon,0.4222222222222222,1250000,0.4,50,Cokodoraココドラ,Aron,50.0,304,40,40,0.14285714285714285,steel,rock,60.0,3,0
"['Sturdy', 'Rock Head', 'Heavy Metal']",0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,0.4722222222222222,8960,35,430,90,Iron Armor Pokémon,0.6,1250000,0.9,60,Kodoraコドラ,Lairon,50.0,305,50,50,0.19999999999999998,steel,rock,120.0,3,0
"['Sturdy', 'Rock Head', 'Heavy Metal']",0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,0.75,8960,35,630,45,Iron Armor Pokémon,0.9999999999999999,1250000,2.1,70,Bossgodoraボスゴドラ,Aggron,50.0,306,60,80,0.2571428571428571,steel,rock,360.0,3,0
"['Pure Power', 'Telepathy']",1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.19444444444444445,5120,70,280,180,Meditate Pokémon,0.2222222222222222,1000000,0.6,30,Asananアサナン,Meditite,50.0,307,40,55,0.3142857142857143,fighting,psychic,11.2,3,0
"['Pure Power', 'Telepathy']",1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5277777777777778,5120,70,510,90,Meditate Pokémon,0.35555555555555557,1000000,1.3,60,Charemチャーレム,Medicham,50.0,308,80,85,0.5428571428571428,fighting,psychic,31.5,3,0
"['Static', 'Lightningrod', 'Minus']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2222222222222222,5120,70,295,120,Lightning Pokémon,0.15555555555555556,1250000,0.6,40,Rakuraiラクライ,Electrike,50.0,309,65,40,0.34285714285714286,electric,,15.2,3,0
"['Static', 'Lightningrod', 'Minus']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3888888888888889,5120,70,575,45,Discharge Pokémon,0.33333333333333337,1250000,1.5,70,Livoltライボルト,Manectric,50.0,310,135,80,0.7428571428571429,electric,,40.2,3,0
"['Plus', 'Lightningrod']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25,5120,70,405,200,Cheering Pokémon,0.15555555555555556,1000000,0.4,60,Prasleプラスル,Plusle,50.0,311,85,75,0.5142857142857142,electric,,4.2,3,0
"['Minus', 'Volt Absorb']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.19444444444444445,5120,70,405,200,Cheering Pokémon,0.19999999999999998,1000000,0.4,60,Minunマイナン,Minun,50.0,312,75,85,0.5142857142857142,electric,,4.2,3,0
"['Illuminate', 'Swarm', 'Prankster']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.37777777777777777,3840,70,430,150,Firefly Pokémon,0.3111111111111111,600000,0.7,65,Barubeatバルビート,Volbeat,100.0,313,47,85,0.45714285714285713,bug,,17.7,3,0
"['Oblivious', 'Tinted Lens', 'Prankster']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.23333333333333334,3840,70,430,150,Firefly Pokémon,0.3111111111111111,1640000,0.6,65,Illumiseイルミーゼ,Illumise,0.0,314,73,85,0.45714285714285713,bug,,17.7,3,0
"['Natural Cure', 'Poison Point', 'Leaf Guard']",1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.3055555555555556,5120,70,400,150,Thorn Pokémon,0.17777777777777778,1059860,0.3,50,Roseliaロゼリア,Roselia,50.0,315,100,80,0.34285714285714286,grass,poison,2.0,3,0
"['Liquid Ooze', 'Sticky Hold', 'Gluttony']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.2111111111111111,5120,70,302,225,Stomach Pokémon,0.21333333333333332,1640000,0.4,70,Gokulinゴクリン,Gulpin,50.0,316,43,53,0.19999999999999998,poison,,10.3,3,0
"['Liquid Ooze', 'Sticky Hold', 'Gluttony']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.37777777777777777,5120,70,467,75,Poison Bag Pokémon,0.3466666666666667,1640000,1.7,100,Marunoomマルノーム,Swalot,50.0,317,73,83,0.2857142857142857,poison,,80.0,3,0
"['Rough Skin', 'Speed Boost']",2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.4722222222222222,5120,35,305,225,Savage Pokémon,0.06666666666666667,1250000,0.8,45,Kibanhaキバニア,Carvanha,50.0,318,65,20,0.34285714285714286,water,dark,20.8,3,0
"['Rough Skin', 'Speed Boost']",2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.75,5120,35,560,60,Brutal Pokémon,0.2888888888888889,1250000,1.8,70,Samehaderサメハダー,Sharpedo,50.0,319,110,65,0.5714285714285714,water,dark,88.8,3,0
"['Water Veil', 'Oblivious', 'Pressure']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.3611111111111111,10240,70,400,125,Ball Whale Pokémon,0.13333333333333333,1640000,2.0,130,Hoerukoホエルコ,Wailmer,50.0,320,70,35,0.3142857142857143,water,,130.0,3,0
"['Water Veil', 'Oblivious', 'Pressure']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.4722222222222222,10240,70,500,60,Float Whale Pokémon,0.17777777777777778,1640000,14.5,170,Whalohホエルオー,Wailord,50.0,321,90,45,0.3142857142857143,water,,398.0,3,0
"['Oblivious', 'Simple', 'Own Tempo']",0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,4.0,0.3055555555555556,5120,70,305,255,Numb Pokémon,0.15555555555555556,1000000,0.7,60,Donmelドンメル,Numel,50.0,322,65,45,0.17142857142857143,fire,ground,24.0,3,0
"['Magma Armor', 'Solid Rock', 'Anger Point']",0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,4.0,0.638888888888889,5120,70,560,150,Eruption Pokémon,0.4222222222222222,1000000,1.9,70,Bakuudaバクーダ,Camerupt,50.0,323,145,105,0.08571428571428572,fire,ground,220.0,3,0
"['White Smoke', 'Drought', 'Shell Armor']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.4444444444444445,5120,70,470,90,Coal Pokémon,0.6,1000000,0.5,70,Cotoiseコータス,Torkoal,50.0,324,85,70,0.08571428571428572,fire,,80.4,3,0
"['Thick Fat', 'Own Tempo', 'Gluttony']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.11111111111111112,5120,70,330,255,Bounce Pokémon,0.13333333333333333,800000,0.7,60,Banebooバネブー,Spoink,50.0,325,70,80,0.3142857142857143,psychic,,30.6,3,0
"['Thick Fat', 'Own Tempo', 'Gluttony']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.2222222222222222,5120,70,470,60,Manipulate Pokémon,0.26666666666666666,800000,0.9,80,Boopigブーピッグ,Grumpig,50.0,326,90,110,0.42857142857142855,psychic,,71.5,3,0
"['Own Tempo', 'Tangled Feet', 'Contrary']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3055555555555556,3840,70,360,255,Spot Panda Pokémon,0.24444444444444444,800000,1.1,60,Patcheelパッチール,Spinda,50.0,327,60,60,0.3142857142857143,normal,,5.0,3,0
"['Hyper Cutter', 'Arena Trap', 'Sheer Force']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5277777777777778,5120,70,290,255,Ant Pit Pokémon,0.17777777777777778,1059860,0.7,45,Nuckrarナックラー,Trapinch,50.0,328,45,45,0.02857142857142857,ground,,15.0,3,0
['Levitate'],1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,0.3611111111111111,5120,70,340,120,Vibration Pokémon,0.19999999999999998,1059860,1.1,50,Vibravaビブラーバ,Vibrava,50.0,329,50,50,0.37142857142857144,ground,dragon,15.3,3,0
['Levitate'],1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5277777777777778,5120,70,520,45,Mystic Pokémon,0.33333333333333337,1059860,2.0,80,Flygonフライゴン,Flygon,50.0,330,80,80,0.5428571428571428,ground,dragon,82.0,3,0
"['Sand Veil', 'Water Absorb']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.4444444444444445,5120,35,335,190,Cactus Pokémon,0.15555555555555556,1059860,0.4,50,Saboneaサボネア,Cacnea,50.0,331,85,40,0.17142857142857143,grass,,51.3,3,0
"['Sand Veil', 'Water Absorb']",4.0,0.5,1.0,0.5,2.0,2.0,2.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,1.0,1.0,0.5,0.6111111111111112,5120,35,475,60,Scarecrow Pokémon,0.24444444444444444,1059860,1.3,70,Noctusノクタス,Cacturne,50.0,332,115,60,0.2857142857142857,grass,dark,77.4,3,0
"['Natural Cure', 'Cloud Nine']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.19444444444444445,5120,70,310,255,Cotton Bird Pokémon,0.24444444444444444,600000,0.4,45,Tylttoチルット,Swablu,50.0,333,40,75,0.2571428571428571,normal,flying,1.2,3,0
"['Natural Cure', 'Cloud Nine']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5833333333333334,5120,70,590,45,Humming Pokémon,0.4666666666666667,600000,1.1,75,Tyltalisチルタリス,Altaria,50.0,334,110,105,0.42857142857142855,dragon,flying,20.6,3,0
"['Immunity', 'Toxic Boost']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6111111111111112,5120,70,458,90,Cat Ferret Pokémon,0.24444444444444444,600000,1.3,73,Zangooseザングース,Zangoose,50.0,335,60,60,0.48571428571428565,normal,,40.3,3,0
"['Shed Skin', 'Infiltrator']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5277777777777778,5120,70,458,90,Fang Snake Pokémon,0.24444444444444444,1640000,2.7,73,Habunakeハブネーク,Seviper,50.0,336,100,60,0.34285714285714286,poison,,52.5,3,0
['Levitate'],2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.2777777777777778,6400,70,460,45,Meteorite Pokémon,0.26666666666666666,800000,1.0,90,Lunatoneルナトーン,Lunatone,,337,95,85,0.37142857142857144,rock,psychic,168.0,3,0
['Levitate'],2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,6400,70,460,45,Meteorite Pokémon,0.35555555555555557,800000,1.2,90,Solrockソルロック,Solrock,,338,55,65,0.37142857142857144,rock,psychic,154.0,3,0
"['Oblivious', 'Anticipation', 'Hydration']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.23888888888888887,5120,70,288,190,Whiskers Pokémon,0.1688888888888889,1000000,0.4,50,Dojoachドジョッチ,Barboach,50.0,339,46,41,0.3142857142857143,water,ground,1.9,3,0
"['Oblivious', 'Anticipation', 'Hydration']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.40555555555555556,5120,70,468,75,Whiskers Pokémon,0.3022222222222222,1000000,0.9,110,Namazunナマズン,Whiscash,50.0,340,76,71,0.3142857142857143,water,ground,23.6,3,0
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.4166666666666667,3840,70,308,205,Ruffian Pokémon,0.26666666666666666,1640000,0.6,43,Heiganiヘイガニ,Corphish,50.0,341,50,35,0.17142857142857143,water,,11.5,3,0
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.638888888888889,3840,70,468,155,Rogue Pokémon,0.35555555555555557,1640000,1.1,63,Shizarigerシザリガー,Crawdaunt,50.0,342,90,55,0.2857142857142857,water,dark,32.8,3,0
['Levitate'],2.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,0.19444444444444445,5120,70,300,255,Clay Doll Pokémon,0.2222222222222222,1000000,0.5,40,Yajilonヤジロン,Baltoy,,343,40,70,0.2857142857142857,ground,psychic,21.5,3,0
['Levitate'],2.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,2.0,0.3611111111111111,5120,70,500,90,Clay Doll Pokémon,0.4444444444444445,1000000,1.5,60,Nendollネンドール,Claydol,,344,70,120,0.39999999999999997,ground,psychic,108.0,3,0
"['Suction Cups', 'Storm Drain']",2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.19999999999999998,7680,70,355,45,Sea Lily Pokémon,0.32,600000,1.0,66,Lilylaリリーラ,Lileep,88.1,345,61,87,0.10285714285714286,rock,grass,23.8,3,0
"['Suction Cups', 'Storm Drain']",2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.4222222222222222,7680,70,495,45,Barnacle Pokémon,0.4088888888888889,600000,1.5,86,Yuradleユレイドル,Cradily,88.1,346,81,107,0.21714285714285714,rock,grass,60.4,3,0
"['Battle Armor', 'Swift Swim']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,0.5,7680,70,355,45,Old Shrimp Pokémon,0.19999999999999998,600000,0.7,45,Anopthアノプス,Anorith,88.1,347,40,50,0.39999999999999997,rock,bug,12.5,3,0
"['Battle Armor', 'Swift Swim']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,0.6666666666666666,7680,70,495,45,Plate Pokémon,0.4222222222222222,600000,1.5,75,Armaldoアーマルド,Armaldo,88.1,348,70,80,0.22857142857142854,rock,bug,68.2,3,0
"['Swift Swim', 'Oblivious', 'Adaptability']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.055555555555555566,5120,70,200,255,Fish Pokémon,0.06666666666666667,600000,0.6,20,Hinbassヒンバス,Feebas,50.0,349,10,55,0.42857142857142855,water,,7.4,3,0
"['Marvel Scale', 'Competitive', 'Cute Charm']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.3055555555555556,5120,70,540,60,Tender Pokémon,0.3288888888888889,600000,6.2,95,Milokarossミロカロス,Milotic,50.0,350,100,125,0.4342857142857143,water,,162.0,3,0
['Forecast'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3611111111111111,6400,70,420,45,Weather Pokémon,0.2888888888888889,1000000,0.3,70,Powalenポワルン,Castform,50.0,351,70,70,0.37142857142857144,normal,,0.8,3,0
"['Color Change', 'Protean']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4722222222222222,5120,70,440,200,Color Swap Pokémon,0.2888888888888889,1059860,1.0,60,Kakureonカクレオン,Kecleon,50.0,352,60,120,0.19999999999999998,normal,,22.0,3,0
